ID_Transacao,Data_Venda,ID_Cliente,Nome_Produto,Categoria_Produto,Valor_Unitario,Quantidade,Desconto_Pct,Metodo_Pagamento,Canal_Venda,Cidade,Estado,Valor_Bruto,Valor_Desconto,Valor_Total
4889,2025-11-30,1600,Calça,Roupas,128.42,1,0.0,Pix,Marketplace,Niterói,RJ,128.42,0.0,128.42
296,2025-11-30,1597,Hidratante,Beleza,34.1,2,0.0,Boleto,Marketplace,Betim,MG,68.2,0.0,68.2
4394,2025-11-30,1287,Shampoo,Beleza,36.19,3,15.0,Pix,App,Betim,MG,108.57,16.2855,92.2845
1855,2025-11-30,2285,Shampoo,Beleza,31.68,2,0.0,Pix,Marketplace,Ilhéus,BA,63.36,0.0,63.36
4644,2025-11-30,2461,Luva,Esportes,60.36,1,15.0,Cartão de Débito,App,Belo Horizonte,MG,60.36,9.054,51.306
5843,2025-11-30,1479,Corda,Esportes,30.68,2,5.0,Boleto,Marketplace,Itabira,MG,61.36,3.068,58.292
1675,2025-11-30,2392,Maquiagem,Beleza,98.13,2,5.0,Boleto,App,Rio de Janeiro,RJ,196.26,9.813,186.447
1943,2025-11-30,1016,Protetor Solar,Beleza,50.86,2,10.0,Cartão de Débito,Site,Rio de Janeiro,RJ,101.72,10.172,91.548
5852,2025-11-30,1916,Jaqueta,Roupas,250.17,2,0.0,Cartão de Débito,App,Itabira,MG,500.34,0.0,500.34
299,2025-11-30,1291,Panela,Casa,139.67,2,10.0,Boleto,Site,Ribeirão Preto,SP,279.34,27.933999999999997,251.40599999999998
953,2025-12-01,1316,Mouse,Eletrônicos,75.38,1,5.0,Pix,Site,Feira de Santana,BA,75.38,3.769,71.61099999999999
16,2025-12-01,1866,Perfume,Beleza,180.35000000000002,1,0.0,Pix,Marketplace,Feira de Santana,BA,180.35000000000002,0.0,180.35000000000002
2332,2025-12-01,2178,Corda,Esportes,36.95,1,0.0,Cartão de Crédito,App,Campinas,SP,36.95,0.0,36.95
5766,2025-12-01,1621,Hidratante,Beleza,37.43,1,0.0,Boleto,Site,Salvador,BA,37.43,0.0,37.43
4518,2025-12-01,1981,Sabonete,Beleza,10.94,1,15.0,Cartão de Débito,Site,Campos,RJ,10.94,1.6409999999999998,9.299
5159,2025-12-01,1580,Boné,Roupas,50.62,2,0.0,Pix,App,Niterói,RJ,101.24,0.0,101.24
4468,2025-12-01,2486,Monitor,Eletrônicos,900.99,1,15.0,Cartão de Débito,Marketplace,Campinas,SP,900.99,135.14849999999998,765.8415
3004,2025-12-01,1452,Monitor,Eletrônicos,1000.22,1,0.0,Cartão de Crédito,App,Belo Horizonte,MG,1000.22,0.0,1000.22
3768,2025-12-01,2162,Maquiagem,Beleza,107.79,4,0.0,Cartão de Débito,Marketplace,São Paulo,SP,431.16,0.0,431.16
1560,2025-12-01,1422,Bola,Esportes,68.18,2,15.0,Cartão de Débito,Site,Belo Horizonte,MG,136.36,20.454,115.906
1314,2025-12-01,1661,Hidratante,Beleza,43.06,3,0.0,Cartão de Crédito,Site,Ilhéus,BA,129.18,0.0,129.18
1038,2025-12-01,1033,Tapete,Casa,214.7,1,0.0,Cartão de Débito,Site,Salvador,BA,214.7,0.0,214.7
5469,2025-12-01,2115,Almofada,Casa,40.14,2,0.0,Boleto,App,Itabira,MG,80.28,0.0,80.28
4296,2025-12-01,1661,Headset,Eletrônicos,246.49,1,5.0,Boleto,App,Ilhéus,BA,246.49,12.3245,234.1655
5224,2025-12-01,1323,Teclado,Eletrônicos,129.43,2,15.0,Boleto,Site,Ilhéus,BA,258.86,38.829,220.031
5462,2025-12-02,1496,Tapete,Casa,215.55,1,0.0,Cartão de Crédito,Site,Petrópolis,RJ,215.55,0.0,215.55
4824,2025-12-02,2283,Panela,Casa,127.36,1,15.0,Cartão de Crédito,Site,Santos,SP,127.36,19.104,108.256
450,2025-12-02,2379,Hidratante,Beleza,37.45,1,15.0,Boleto,Site,Niterói,RJ,37.45,5.617500000000001,31.832500000000003
3721,2025-12-02,2474,Garrafa Térmica,Esportes,38.46,2,5.0,Cartão de Crédito,Site,Vitória da Conquista,BA,76.92,3.846,73.074
3207,2025-12-02,1422,Halter,Esportes,121.79,1,10.0,Pix,Marketplace,Ribeirão Preto,SP,121.79,12.179000000000002,109.611
4242,2025-12-02,1790,Shampoo,Beleza,39.45,4,0.0,Cartão de Crédito,Site,Campos,RJ,157.8,0.0,157.8
5665,2025-12-02,1716,Sabonete,Beleza,10.13,2,0.0,Cartão de Crédito,Marketplace,Campos,RJ,20.26,0.0,20.26
2351,2025-12-02,2177,Celular,Eletrônicos,1746.44,2,15.0,Boleto,App,Petrópolis,RJ,3492.88,523.932,2968.9480000000003
1961,2025-12-02,1554,Bicicleta,Esportes,1380.74,2,0.0,Pix,Site,Feira de Santana,BA,2761.48,0.0,2761.48
2186,2025-12-02,1340,Tênis,Roupas,329.17,4,5.0,Boleto,App,Ilhéus,BA,1316.68,65.834,1250.846
4265,2025-12-02,1263,Bicicleta,Esportes,1714.08,1,5.0,Pix,Site,Campinas,SP,1714.08,85.70400000000001,1628.376
1295,2025-12-02,1341,Bicicleta,Esportes,1512.97,1,0.0,Boleto,Site,Niterói,RJ,1512.97,0.0,1512.97
1095,2025-12-02,1451,Celular,Eletrônicos,1797.26,1,0.0,Cartão de Débito,Marketplace,Niterói,RJ,1797.26,0.0,1797.26
4937,2025-12-02,2239,Bola,Esportes,70.725,4,15.0,Pix,Site,Santos,SP,282.9,42.434999999999995,240.46499999999997
5987,2025-12-02,1083,Protetor Solar,Beleza,55.39,1,5.0,Cartão de Débito,Marketplace,Feira de Santana,BA,55.39,2.7695000000000003,52.6205
4352,2025-12-02,2239,Headset,Eletrônicos,277.22,1,0.0,Pix,Site,Salvador,BA,277.22,0.0,277.22
2492,2025-12-03,2359,Hidratante,Beleza,45.12,1,5.0,Cartão de Crédito,App,Salvador,BA,45.12,2.256,42.864
3572,2025-12-03,1176,Garrafa Térmica,Esportes,41.9,3,10.0,Cartão de Crédito,App,Campos,RJ,125.69999999999999,12.57,113.13
4534,2025-12-03,1434,Notebook,Eletrônicos,3688.63,1,15.0,Boleto,Marketplace,Contagem,MG,3688.63,553.2945,3135.3355
1257,2025-12-03,1152,Tapete,Casa,221.38,2,0.0,Pix,Site,Ribeirão Preto,SP,442.76,0.0,442.76
4665,2025-12-03,1766,Almofada,Casa,45.09,1,0.0,Cartão de Débito,Marketplace,Rio de Janeiro,RJ,45.09,0.0,45.09
3234,2025-12-03,2454,Boné,Roupas,50.77,4,15.0,Cartão de Crédito,Marketplace,Petrópolis,RJ,203.08,30.462,172.61800000000002
438,2025-12-03,1988,Almofada,Casa,45.175,4,0.0,Pix,App,Ribeirão Preto,SP,180.7,0.0,180.7
837,2025-12-03,1091,Notebook,Eletrônicos,3564.86,3,5.0,Cartão de Débito,Site,Feira de Santana,BA,10694.58,534.729,10159.851
5819,2025-12-03,1736,Tênis,Roupas,309.27,1,0.0,Pix,Marketplace,Belo Horizonte,MG,309.27,0.0,309.27
1898,2025-12-03,1886,Cadeira,Casa,267.93,1,0.0,Cartão de Débito,App,Petrópolis,RJ,267.93,0.0,267.93
5422,2025-12-03,2464,Mouse,Eletrônicos,69.49,1,10.0,Cartão de Crédito,App,Ribeirão Preto,SP,69.49,6.949,62.541
4133,2025-12-03,1490,Vestido,Roupas,184.48,1,5.0,Boleto,Site,Itabira,MG,184.48,9.224,175.256
2436,2025-12-03,2303,Jaqueta,Roupas,203.34,1,15.0,Cartão de Débito,Marketplace,Contagem,MG,203.34,30.500999999999998,172.839
4499,2025-12-03,1858,Hidratante,Beleza,41.67,1,0.0,Pix,App,Contagem,MG,41.67,0.0,41.67
185,2025-12-03,1612,Bicicleta,Esportes,1512.97,1,0.0,Boleto,Marketplace,Niterói,RJ,1512.97,0.0,1512.97
2648,2025-12-03,1876,Luva,Esportes,61.8,3,0.0,Cartão de Débito,Site,Salvador,BA,185.39999999999998,0.0,185.39999999999998
677,2025-12-03,2209,Mesa,Casa,614.99,4,10.0,Cartão de Crédito,Site,Petrópolis,RJ,2459.96,245.996,2213.964
1127,2025-12-03,2241,Mesa,Casa,735.64,1,0.0,Cartão de Crédito,Site,Santos,SP,735.64,0.0,735.64
1195,2025-12-03,2368,Shampoo,Beleza,37.09,3,0.0,Cartão de Débito,App,Vitória da Conquista,BA,111.27000000000001,0.0,111.27000000000001
181,2025-12-03,2489,Maquiagem,Beleza,93.03,1,0.0,Boleto,App,Belo Horizonte,MG,93.03,0.0,93.03
1334,2025-12-03,2446,Halter,Esportes,132.89,3,0.0,Pix,Marketplace,Santos,SP,398.66999999999996,0.0,398.66999999999996
2156,2025-12-03,1034,Calça,Roupas,105.37,3,0.0,Cartão de Crédito,App,Rio de Janeiro,RJ,316.11,0.0,316.11
1923,2025-12-03,1977,Vestido,Roupas,196.46,3,5.0,Cartão de Crédito,Site,Ilhéus,BA,589.38,29.469,559.911
4198,2025-12-03,1168,Maquiagem,Beleza,97.57,1,0.0,Pix,Site,Ilhéus,BA,97.57,0.0,97.57
2194,2025-12-04,1054,Tênis,Roupas,295.69,1,10.0,Boleto,Marketplace,Feira de Santana,BA,295.69,29.569000000000003,266.121
237,2025-12-04,1155,Boné,Roupas,43.97,1,10.0,Boleto,Marketplace,Rio de Janeiro,RJ,43.97,4.397,39.573
3125,2025-12-04,1268,Corda,Esportes,39.64,2,0.0,Boleto,Site,Santos,SP,79.28,0.0,79.28
2402,2025-12-04,1707,Mesa,Casa,586.95,1,15.0,Boleto,Marketplace,Campos,RJ,586.95,88.0425,498.9075
3751,2025-12-04,1468,Corda,Esportes,36.75,1,0.0,Boleto,Marketplace,Niterói,RJ,36.75,0.0,36.75
4333,2025-12-04,1383,Luva,Esportes,63.16,1,15.0,Pix,App,Ilhéus,BA,63.16,9.473999999999998,53.686
1353,2025-12-04,1699,Halter,Esportes,132.68,2,15.0,Boleto,Site,Rio de Janeiro,RJ,265.36,39.804,225.556
1491,2025-12-04,1495,Bola,Esportes,69.35,4,0.0,Boleto,Marketplace,São Paulo,SP,277.4,0.0,277.4
3724,2025-12-04,1035,Headset,Eletrônicos,263.24,4,0.0,Cartão de Débito,App,Petrópolis,RJ,1052.96,0.0,1052.96
2005,2025-12-04,1630,Shampoo,Beleza,33.15,3,10.0,Pix,App,Itabira,MG,99.44999999999999,9.945,89.505
4199,2025-12-04,1519,Calça,Roupas,119.06,1,0.0,Pix,Site,Vitória da Conquista,BA,119.06,0.0,119.06
4903,2025-12-05,1290,Corda,Esportes,35.47,1,0.0,Boleto,Site,Campinas,SP,35.47,0.0,35.47
2781,2025-12-05,1534,Jaqueta,Roupas,248.28,4,5.0,Boleto,App,Salvador,BA,993.12,49.656000000000006,943.4639999999999
4904,2025-12-05,1799,Corda,Esportes,38.05,1,10.0,Cartão de Crédito,App,Ilhéus,BA,38.05,3.8049999999999997,34.245
2079,2025-12-05,1833,Perfume,Beleza,180.35000000000002,1,0.0,Pix,Site,Ilhéus,BA,180.35000000000002,0.0,180.35000000000002
5491,2025-12-05,1624,Sabonete,Beleza,10.13,2,5.0,Cartão de Crédito,Site,Contagem,MG,20.26,1.0130000000000001,19.247
2296,2025-12-05,2135,Sabonete,Beleza,10.13,1,0.0,Cartão de Débito,Marketplace,Itabira,MG,10.13,0.0,10.13
1049,2025-12-05,1722,Tapete,Casa,191.86,2,15.0,Boleto,Marketplace,Ilhéus,BA,383.72,57.558,326.16200000000003
3178,2025-12-05,2348,Halter,Esportes,138.3,2,5.0,Cartão de Débito,Marketplace,Ribeirão Preto,SP,276.6,13.830000000000002,262.77000000000004
5712,2025-12-05,2006,Luminária,Casa,81.92,1,15.0,Boleto,Marketplace,Campos,RJ,81.92,12.288,69.632
24,2025-12-05,2355,Tênis,Roupas,295.69,1,5.0,Cartão de Débito,Site,Campos,RJ,295.69,14.784500000000001,280.9055
5575,2025-12-05,2483,Mesa,Casa,651.7,1,15.0,Cartão de Débito,Marketplace,Belo Horizonte,MG,651.7,97.75500000000001,553.945
5926,2025-12-06,1650,Tênis,Roupas,276.48,1,0.0,Pix,Site,Itabira,MG,276.48,0.0,276.48
58,2025-12-06,2185,Cadeira,Casa,284.85,1,10.0,Cartão de Crédito,App,Itabira,MG,284.85,28.485000000000003,256.365
2794,2025-12-06,1252,Jaqueta,Roupas,230.82,1,5.0,Boleto,Marketplace,Belo Horizonte,MG,230.82,11.541,219.279
3835,2025-12-06,1513,Calça,Roupas,119.06,1,0.0,Cartão de Crédito,Marketplace,Feira de Santana,BA,119.06,0.0,119.06
2841,2025-12-06,2107,Almofada,Casa,51.25,4,0.0,Pix,Marketplace,Rio de Janeiro,RJ,205.0,0.0,205.0
2368,2025-12-06,1314,Bicicleta,Esportes,1485.89,1,0.0,Cartão de Crédito,Site,Rio de Janeiro,RJ,1485.89,0.0,1485.89
3834,2025-12-06,1184,Bola,Esportes,74.7,2,0.0,Pix,Marketplace,Campinas,SP,149.4,0.0,149.4
3866,2025-12-06,2258,Headset,Eletrônicos,225.28,1,0.0,Cartão de Crédito,App,Vitória da Conquista,BA,225.28,0.0,225.28
3450,2025-12-06,1787,Hidratante,Beleza,37.44,4,0.0,Pix,App,Betim,MG,149.76,0.0,149.76
2420,2025-12-06,1592,Luva,Esportes,66.75,3,0.0,Cartão de Crédito,Marketplace,Itabira,MG,200.25,0.0,200.25
1359,2025-12-06,2303,Luva,Esportes,62.03,1,15.0,Cartão de Débito,App,Ribeirão Preto,SP,62.03,9.304499999999999,52.725500000000004
4269,2025-12-06,1420,Mesa,Casa,650.68,4,5.0,Cartão de Débito,Site,Ribeirão Preto,SP,2602.72,130.136,2472.584
927,2025-12-06,1879,Tapete,Casa,210.7,1,0.0,Cartão de Crédito,App,São Paulo,SP,210.7,0.0,210.7
5279,2025-12-06,1264,Cadeira,Casa,234.2,3,0.0,Cartão de Débito,Site,Itabira,MG,702.5999999999999,0.0,702.5999999999999
528,2025-12-06,1080,Monitor,Eletrônicos,905.05,1,0.0,Cartão de Débito,Marketplace,Itabira,MG,905.05,0.0,905.05
2545,2025-12-06,2079,Headset,Eletrônicos,246.49,1,0.0,Pix,App,Salvador,BA,246.49,0.0,246.49
684,2025-12-07,1973,Celular,Eletrônicos,1826.14,1,10.0,Cartão de Débito,Site,Petrópolis,RJ,1826.14,182.61400000000003,1643.526
5674,2025-12-07,1885,Boné,Roupas,56.73,2,15.0,Pix,Marketplace,Salvador,BA,113.46,17.019,96.441
4906,2025-12-07,1097,Perfume,Beleza,206.84,1,10.0,Pix,Marketplace,Campinas,SP,206.84,20.684,186.156
1015,2025-12-07,2048,Garrafa Térmica,Esportes,46.02,2,0.0,Pix,Site,São Paulo,SP,92.04,0.0,92.04
3061,2025-12-07,1002,Tênis,Roupas,265.76,1,15.0,Boleto,Site,Ilhéus,BA,265.76,39.864,225.896
3555,2025-12-07,2286,Tênis,Roupas,261.09,1,5.0,Boleto,Marketplace,Feira de Santana,BA,261.09,13.054499999999999,248.03549999999998
1720,2025-12-07,2125,Tênis,Roupas,293.15,1,0.0,Boleto,Marketplace,Niterói,RJ,293.15,0.0,293.15
1016,2025-12-07,1548,Panela,Casa,128.23,2,0.0,Boleto,App,Niterói,RJ,256.46,0.0,256.46
2010,2025-12-07,2098,Sabonete,Beleza,10.13,2,0.0,Cartão de Crédito,App,Ilhéus,BA,20.26,0.0,20.26
753,2025-12-07,1685,Almofada,Casa,45.175,4,0.0,Cartão de Débito,Marketplace,Santos,SP,180.7,0.0,180.7
4919,2025-12-07,1692,Luva,Esportes,63.68,2,0.0,Cartão de Crédito,App,Belo Horizonte,MG,127.36,0.0,127.36
1710,2025-12-07,1567,Halter,Esportes,122.31,3,15.0,Pix,Site,Belo Horizonte,MG,366.93,55.0395,311.89050000000003
2172,2025-12-07,2024,Panela,Casa,137.91,3,0.0,Cartão de Débito,App,Campos,RJ,413.73,0.0,413.73
3193,2025-12-07,2020,Bicicleta,Esportes,1724.07,1,10.0,Cartão de Débito,Marketplace,Betim,MG,1724.07,172.407,1551.663
271,2025-12-07,1925,Luminária,Casa,93.45,4,5.0,Cartão de Crédito,Marketplace,Santos,SP,373.8,18.69,355.11
4130,2025-12-07,2160,Teclado,Eletrônicos,142.91,1,0.0,Pix,Marketplace,Niterói,RJ,142.91,0.0,142.91
3013,2025-12-07,2130,Jaqueta,Roupas,220.06,3,10.0,Pix,App,Feira de Santana,BA,660.1800000000001,66.01800000000001,594.162
1256,2025-12-07,1659,Panela,Casa,153.97,2,0.0,Cartão de Débito,App,Petrópolis,RJ,307.94,0.0,307.94
2826,2025-12-07,2303,Boné,Roupas,52.31,3,0.0,Cartão de Débito,Site,Vitória da Conquista,BA,156.93,0.0,156.93
108,2025-12-08,2115,Sabonete,Beleza,11.44,2,0.0,Boleto,Site,Rio de Janeiro,RJ,22.88,0.0,22.88
225,2025-12-08,2186,Perfume,Beleza,180.35000000000002,2,15.0,Cartão de Débito,App,São Paulo,SP,360.70000000000005,54.105000000000004,306.595
2113,2025-12-08,1002,Halter,Esportes,133.76,1,15.0,Pix,App,Ribeirão Preto,SP,133.76,20.063999999999997,113.696
5875,2025-12-08,1718,Teclado,Eletrônicos,170.36,2,15.0,Boleto,Site,Ilhéus,BA,340.72,51.108000000000004,289.612
1646,2025-12-08,1182,Maquiagem,Beleza,86.53,2,0.0,Pix,App,Campinas,SP,173.06,0.0,173.06
5883,2025-12-08,1325,Cadeira,Casa,250.03,1,0.0,Pix,App,Ilhéus,BA,250.03,0.0,250.03
1823,2025-12-08,1570,Mesa,Casa,593.7,2,0.0,Cartão de Débito,Site,Feira de Santana,BA,1187.4,0.0,1187.4
5020,2025-12-08,1420,Corda,Esportes,33.26,3,10.0,Boleto,Marketplace,Salvador,BA,99.78,9.978000000000002,89.80199999999999
2391,2025-12-08,1539,Headset,Eletrônicos,265.82,1,10.0,Cartão de Crédito,App,Santos,SP,265.82,26.582,239.238
2627,2025-12-08,2287,Vestido,Roupas,184.89,1,0.0,Boleto,Site,Petrópolis,RJ,184.89,0.0,184.89
1453,2025-12-08,1498,Perfume,Beleza,180.35000000000002,1,0.0,Pix,Site,Petrópolis,RJ,180.35000000000002,0.0,180.35000000000002
1993,2025-12-08,1402,Sabonete,Beleza,8.69,1,15.0,Pix,Marketplace,São Paulo,SP,8.69,1.3034999999999999,7.3865
1275,2025-12-08,1736,Corda,Esportes,35.47,3,5.0,Cartão de Débito,App,Campinas,SP,106.41,5.3205,101.0895
3310,2025-12-08,1212,Maquiagem,Beleza,98.43,1,0.0,Boleto,App,Petrópolis,RJ,98.43,0.0,98.43
2513,2025-12-09,1833,Camiseta,Roupas,59.58,1,10.0,Cartão de Crédito,Marketplace,Contagem,MG,59.58,5.958,53.622
2875,2025-12-09,2247,Perfume,Beleza,183.54,1,0.0,Cartão de Débito,Marketplace,Belo Horizonte,MG,183.54,0.0,183.54
2932,2025-12-09,2240,Mesa,Casa,655.855,4,0.0,Cartão de Débito,Site,Feira de Santana,BA,2623.42,0.0,2623.42
504,2025-12-09,1653,Mouse,Eletrônicos,75.31,1,15.0,Pix,App,Salvador,BA,75.31,11.2965,64.01350000000001
3488,2025-12-09,2389,Tênis,Roupas,344.37,1,0.0,Pix,Site,Salvador,BA,344.37,0.0,344.37
842,2025-12-09,2312,Boné,Roupas,50.62,1,15.0,Cartão de Crédito,App,Ribeirão Preto,SP,50.62,7.592999999999999,43.027
3275,2025-12-09,1515,Panela,Casa,132.91,1,5.0,Boleto,App,São Paulo,SP,132.91,6.6455,126.2645
790,2025-12-09,1004,Halter,Esportes,137.05,2,0.0,Cartão de Débito,Marketplace,Contagem,MG,274.1,0.0,274.1
3164,2025-12-09,1176,Almofada,Casa,38.37,4,0.0,Cartão de Crédito,Marketplace,Salvador,BA,153.48,0.0,153.48
1110,2025-12-09,1417,Jaqueta,Roupas,220.73,1,0.0,Boleto,Marketplace,Salvador,BA,220.73,0.0,220.73
5579,2025-12-09,2415,Halter,Esportes,131.57,3,0.0,Boleto,Site,Feira de Santana,BA,394.71,0.0,394.71
4501,2025-12-09,1602,Bola,Esportes,72.11,1,0.0,Pix,Site,São Paulo,SP,72.11,0.0,72.11
4866,2025-12-09,1998,Maquiagem,Beleza,82.15,2,15.0,Boleto,Marketplace,Petrópolis,RJ,164.3,24.645,139.655
4364,2025-12-09,2308,Maquiagem,Beleza,105.26,1,0.0,Cartão de Débito,Marketplace,Petrópolis,RJ,105.26,0.0,105.26
4649,2025-12-09,2486,Headset,Eletrônicos,260.09,2,0.0,Cartão de Crédito,Marketplace,Betim,MG,520.18,0.0,520.18
5019,2025-12-09,2347,Perfume,Beleza,172.12,1,0.0,Pix,Site,Campinas,SP,172.12,0.0,172.12
5666,2025-12-10,1242,Mouse,Eletrônicos,90.0,1,0.0,Pix,App,Petrópolis,RJ,90.0,0.0,90.0
2807,2025-12-10,1868,Monitor,Eletrônicos,913.46,1,0.0,Cartão de Débito,App,Niterói,RJ,913.46,0.0,913.46
4517,2025-12-10,2285,Hidratante,Beleza,39.54,1,0.0,Pix,App,Campinas,SP,39.54,0.0,39.54
4464,2025-12-10,1844,Camiseta,Roupas,58.23,2,0.0,Boleto,Marketplace,Belo Horizonte,MG,116.46,0.0,116.46
3547,2025-12-10,2398,Almofada,Casa,40.04,1,5.0,Boleto,Site,Itabira,MG,40.04,2.0020000000000002,38.038
5550,2025-12-10,2168,Luva,Esportes,54.89,2,0.0,Cartão de Crédito,Marketplace,Contagem,MG,109.78,0.0,109.78
3199,2025-12-10,1889,Luminária,Casa,81.74,4,15.0,Pix,Site,Feira de Santana,BA,326.96,49.044,277.916
4132,2025-12-10,1713,Halter,Esportes,131.57,4,0.0,Cartão de Débito,Site,Ribeirão Preto,SP,526.28,0.0,526.28
2615,2025-12-10,2294,Halter,Esportes,147.73,3,0.0,Cartão de Débito,Site,Petrópolis,RJ,443.18999999999994,0.0,443.18999999999994
5376,2025-12-10,1399,Headset,Eletrônicos,256.82,1,0.0,Cartão de Crédito,Marketplace,Betim,MG,256.82,0.0,256.82
2998,2025-12-10,1894,Corda,Esportes,38.46,1,10.0,Pix,App,Ilhéus,BA,38.46,3.846,34.614000000000004
2108,2025-12-10,1196,Calça,Roupas,136.31,4,0.0,Cartão de Crédito,App,Itabira,MG,545.24,0.0,545.24
5499,2025-12-10,1943,Almofada,Casa,43.25,1,15.0,Boleto,Site,Betim,MG,43.25,6.4875,36.7625
1966,2025-12-10,2484,Bola,Esportes,70.725,3,5.0,Pix,Site,Ilhéus,BA,212.17499999999998,10.60875,201.56624999999997
3711,2025-12-10,1130,Monitor,Eletrônicos,928.93,4,0.0,Cartão de Débito,Marketplace,Ilhéus,BA,3715.72,0.0,3715.72
2350,2025-12-10,1101,Tênis,Roupas,295.69,1,0.0,Cartão de Débito,Marketplace,Petrópolis,RJ,295.69,0.0,295.69
3090,2025-12-10,1528,Bicicleta,Esportes,1512.97,1,5.0,Cartão de Débito,App,Petrópolis,RJ,1512.97,75.6485,1437.3215
2660,2025-12-10,1179,Vestido,Roupas,181.0,1,0.0,Cartão de Crédito,App,Salvador,BA,181.0,0.0,181.0
1604,2025-12-11,1382,Hidratante,Beleza,43.09,4,0.0,Cartão de Débito,Site,Petrópolis,RJ,172.36,0.0,172.36
2163,2025-12-11,1443,Hidratante,Beleza,41.97,1,10.0,Cartão de Crédito,App,Ribeirão Preto,SP,41.97,4.197,37.772999999999996
3980,2025-12-11,1786,Cadeira,Casa,250.03,1,5.0,Cartão de Crédito,App,Itabira,MG,250.03,12.5015,237.5285
1865,2025-12-11,2413,Corda,Esportes,35.72,3,10.0,Cartão de Débito,Site,Contagem,MG,107.16,10.716000000000001,96.44399999999999
4653,2025-12-11,1223,Bola,Esportes,68.97,2,0.0,Pix,App,Feira de Santana,BA,137.94,0.0,137.94
3203,2025-12-11,2053,Luminária,Casa,89.655,2,0.0,Pix,Marketplace,São Paulo,SP,179.31,0.0,179.31
3976,2025-12-11,1110,Camiseta,Roupas,58.02,1,15.0,Boleto,Marketplace,Feira de Santana,BA,58.02,8.703,49.31700000000001
740,2025-12-11,2366,Mesa,Casa,687.19,1,10.0,Cartão de Débito,Site,Santos,SP,687.19,68.71900000000001,618.471
3372,2025-12-11,2404,Camiseta,Roupas,51.59,1,5.0,Pix,Marketplace,Rio de Janeiro,RJ,51.59,2.5795000000000003,49.0105
4243,2025-12-11,2267,Luminária,Casa,101.51,4,10.0,Pix,Site,Feira de Santana,BA,406.04,40.604000000000006,365.43600000000004
4984,2025-12-11,1914,Cadeira,Casa,257.1,2,10.0,Boleto,Site,Campos,RJ,514.2,51.42000000000001,462.78000000000003
4878,2025-12-11,2169,Mouse,Eletrônicos,68.08,1,0.0,Cartão de Débito,Site,Rio de Janeiro,RJ,68.08,0.0,68.08
5378,2025-12-11,2330,Perfume,Beleza,191.13,1,10.0,Boleto,Site,Itabira,MG,191.13,19.113,172.017
1085,2025-12-11,1589,Cadeira,Casa,277.93,4,15.0,Cartão de Crédito,Marketplace,Rio de Janeiro,RJ,1111.72,166.758,944.962
4509,2025-12-11,1482,Vestido,Roupas,183.86,1,5.0,Cartão de Débito,App,Vitória da Conquista,BA,183.86,9.193000000000001,174.667
5882,2025-12-12,2226,Perfume,Beleza,197.58,2,15.0,Cartão de Crédito,Site,Santos,SP,395.16,59.274,335.886
1649,2025-12-12,1916,Luminária,Casa,79.77,1,5.0,Cartão de Crédito,Marketplace,Campos,RJ,79.77,3.9885,75.7815
3251,2025-12-12,1133,Maquiagem,Beleza,90.55,1,0.0,Pix,Site,Rio de Janeiro,RJ,90.55,0.0,90.55
1818,2025-12-12,1296,Mesa,Casa,655.855,1,0.0,Boleto,Site,Belo Horizonte,MG,655.855,0.0,655.855
4557,2025-12-12,1709,Hidratante,Beleza,42.33,1,0.0,Pix,App,Betim,MG,42.33,0.0,42.33
4253,2025-12-12,2098,Shampoo,Beleza,29.89,3,0.0,Boleto,Site,Campinas,SP,89.67,0.0,89.67
5798,2025-12-12,2373,Cadeira,Casa,250.03,3,15.0,Cartão de Crédito,App,Belo Horizonte,MG,750.09,112.51350000000001,637.5765
452,2025-12-12,2266,Calça,Roupas,110.25,2,0.0,Boleto,Site,Niterói,RJ,220.5,0.0,220.5
4014,2025-12-12,1828,Celular,Eletrônicos,1913.76,1,0.0,Boleto,Site,Feira de Santana,BA,1913.76,0.0,1913.76
4156,2025-12-12,1668,Panela,Casa,130.66,1,10.0,Cartão de Débito,Marketplace,Ilhéus,BA,130.66,13.066,117.594
5377,2025-12-12,1579,Panela,Casa,121.22,1,0.0,Pix,Site,Petrópolis,RJ,121.22,0.0,121.22
1259,2025-12-12,2101,Tapete,Casa,208.38,4,0.0,Boleto,App,Belo Horizonte,MG,833.52,0.0,833.52
3033,2025-12-12,1658,Monitor,Eletrônicos,913.46,2,5.0,Boleto,Site,Campinas,SP,1826.92,91.346,1735.574
2490,2025-12-12,2490,Celular,Eletrônicos,1537.98,2,0.0,Cartão de Crédito,App,Ribeirão Preto,SP,3075.96,0.0,3075.96
2249,2025-12-12,2417,Boné,Roupas,50.62,2,0.0,Cartão de Crédito,Site,Santos,SP,101.24,0.0,101.24
73,2025-12-12,2352,Bicicleta,Esportes,1556.48,1,10.0,Cartão de Crédito,Site,Itabira,MG,1556.48,155.64800000000002,1400.8319999999999
774,2025-12-12,1291,Corda,Esportes,33.84,1,0.0,Cartão de Débito,App,Contagem,MG,33.84,0.0,33.84
2107,2025-12-13,2054,Mesa,Casa,655.855,2,0.0,Boleto,Marketplace,Belo Horizonte,MG,1311.71,0.0,1311.71
1000,2025-12-13,1333,Panela,Casa,139.67,1,5.0,Cartão de Débito,App,Ilhéus,BA,139.67,6.983499999999999,132.6865
